Order ID,Product ID,Quantity
12090,1743,5
9566,2113,2
15454,1735,3
7182,910,3
818,1136,4
8598,1829,3
8071,923,1
4328,1394,4
308,793,2
2302,2309,2
18625,2051,2
16081,347,3
15946,1041,4
6322,73,4
11754,1132,4
828,971,1
12994,408,1
7475,1833,3
19533,152,5
6579,685,3
13371,193,5
951,1704,5
13563,1930,5
18959,2377,4
17012,2492,5
19837,1311,4
6354,1377,2
14780,2462,1
3930,724,1
8397,2158,5
4709,638,5
1148,1995,3
14253,2158,1
1605,544,4
15249,261,5
3139,690,1
6787,2247,4
11195,1437,1
14190,1900,1
2443,1932,1
7828,325,3
19348,323,3
9851,2180,1
4513,1123,4
14215,877,3
7895,294,4
19425,1935,3
6065,1954,4
8389,1298,1
10854,1310,3
11838,1128,1
12998,226,2
19597,1961,1
5801,1371,1
12576,1138,1
4768,2231,1
8039,1897,3
17169,539,5
12381,68,3
19069,1483,5
2687,531,4
6697,1910,4
16969,1275,5
7424,1370,5
16051,1411,2
14207,2090,2
17479,121,3
8721,2208,5
17593,239,4
9619,1321,4
3150,945,5
13139,2478,2
7281,1576,5
17625,687,4
18303,2090,1
16063,2395,4
11607,130,2
14144,2185,1
269,1694,2
4523,2127,3
9825,748,4
18147,1302,1
6021,160,2
18674,1625,2
7410,2156,3
16967,1487,4
7328,1487,5
18431,822,3
2478,2016,1
16957,1596,3
7361,1132,4
17320,2024,1
1881,1759,3
18699,467,3
6730,2203,5
9741,1696,2
15624,640,5
7188,136,4
5271,2028,4
126,1940,5
2409,1029,2
8788,2410,4
5664,2405,5
16072,205,5
14313,874,5
9165,696,2
18648,2328,3
7702,1483,3
11993,2335,5
566,1622,1
7651,2375,2
4581,1474,1
11884,1667,3
18817,1760,3
8886,1587,2
639,2246,1
2926,891,1
3365,833,2
19248,939,3
8070,1149,2
19744,1684,4
2239,480,1
15420,1686,2
10192,842,1
19262,2342,2
2262,1023,3
8956,2483,5
3298,775,4
19240,277,4
1809,1617,5
18726,2169,2
17336,1819,2
16756,52,1
15235,2056,4
4115,427,3
8238,1782,4
458,675,2
19277,9,5
2615,100,2
111,1160,5
13852,563,4
19457,600,5
15724,1340,5
8269,2340,1
5416,1465,5
19199,1641,4
14587,554,3
9284,1846,1
13819,32,4
19501,402,5
588,119,4
10811,86,5
14668,170,3
11841,279,5
2537,1604,5
2024,627,3
11087,1648,5
6328,2355,2
18388,370,2
67,2016,1
8487,284,2
14156,2498,5
2510,1237,3
18340,1739,3
278,1652,2
12446,180,2
17914,1865,4
14825,77,2
14284,737,3
7286,1765,1
1647,323,1
5953,1318,4
1530,30,2
9001,1064,2
6033,839,4
7297,2492,5
10593,2460,2
15347,1259,4
13305,295,3
13998,37,2
17194,1701,2
5240,1791,4
8423,107,1
3747,1383,4
12161,1480,1
5846,1320,5
8063,584,4
1815,44,2
10798,152,5
2383,1739,2
16796,1171,5
8540,1573,5
9584,389,4
8548,828,1
15611,303,3
17382,966,1
16248,947,3
2011,1966,2
7773,2165,3
9628,1079,1
8218,450,3
1911,1896,1
15537,2209,1
4477,142,4
19037,1133,2
15561,665,4
875,1248,2
19332,803,4
16974,1359,5
6683,2153,5
3929,1091,4
6570,735,4
17776,327,4
4386,890,1
7024,50,2
19759,1518,2
7079,470,2
15020,2498,3
2826,2292,1
19890,1151,4
15612,891,1
6311,957,2
18916,62,3
11844,1990,1
1541,1661,1
17060,517,3
1435,1142,3
11468,601,4
16532,1151,5
13740,1542,2
9192,824,5
17535,1801,4
2299,368,4
2172,1135,2
9496,2065,5
13802,969,4
14825,1165,2
14021,1308,5
7167,317,2
18501,157,1
17235,2051,3
17312,1160,2
679,1578,5
10870,1375,5
16404,1758,1
3788,2332,3
18514,331,4
2686,1086,1
9014,728,1
6481,1728,1
6684,432,2
13080,259,2
1960,861,5
1484,1404,5
4468,869,3
8101,2286,5
6406,728,5
7980,2385,5
15935,345,5
16435,1144,2
16256,1303,4
12106,186,5
1715,475,2
12401,1765,1
11946,1744,1
8545,53,4
14433,830,3
6951,2261,2
8750,2425,1
16046,329,1
1687,1965,4
13329,1468,5
15718,1991,1
9520,1080,1
8179,2121,4
10785,424,2
6412,1278,4
3173,2492,5
19747,765,2
14919,1416,5
15992,1904,3
18959,2267,3
18079,2284,4
16004,1215,4
15880,1863,3
18273,663,4
17687,2146,4
16163,2125,5
10629,698,2
14325,2079,5
4981,1996,4
18400,191,5
5879,1309,2
3964,1133,2
7197,2480,3
9664,863,1
17001,1768,3
19678,335,1
7962,1341,2
19821,874,3
7317,2084,2
8219,1893,5
3464,2423,2
10003,2500,2
2116,1970,5
3111,1370,3
7187,916,1
3331,2445,4
5321,1387,3
14350,47,2
11284,614,3
17357,928,1
13176,609,2
14957,1186,5
12163,482,4
12373,1591,4
6013,198,5
16231,2374,2
15400,2072,1
8447,491,1
13150,2,1
12846,813,2
5453,768,2
9488,1995,1
633,1013,2
7652,42,5
1742,1213,2
3489,631,4
11966,1492,5
17287,537,1
19606,1929,3
17425,550,3
12861,608,3
4450,1963,3
14001,1147,5
5645,2265,3
13140,47,5
915,1569,4
888,1427,5
18371,925,3
17901,81,3
1596,142,4
15476,1078,3
8869,1378,5
18546,1986,2
10787,596,2
5675,1753,3
15964,907,5
5340,2485,2
9527,264,4
8925,582,5
13682,1569,1
2498,922,5
13127,1028,4
15394,223,1
11183,536,1
18377,400,5
13746,2360,2
15307,1015,3
17430,569,5
3735,554,5
3496,38,2
1488,14,4
18903,1541,5
9454,1995,1
5764,948,2
19947,651,1
5460,1582,3
18052,1564,2
4602,821,2
5384,66,1
3611,773,5
1083,1650,1
4772,1392,3
9403,2499,3
14345,2476,1
4458,2297,4
3480,709,5
7213,2044,4
16951,1773,3
17442,1778,3
18755,1202,5
7445,758,2
13044,337,4
15736,959,1
11604,500,5
933,837,2
14130,1966,2
15393,2323,4
19637,2418,5
10026,823,5
2685,2171,4
5822,1142,5
802,1986,5
9626,1265,2
2084,548,1
16180,1094,2
7754,1215,5
19905,1854,5
474,1673,1
3457,1597,3
9503,2074,1
17997,1371,2
1502,329,4
4151,2166,2
19256,757,5
14003,434,5
4107,1843,1
12369,546,5
16989,151,5
6931,1268,3
7548,2383,2
8831,350,3
2299,1433,4
10019,2483,4
13386,1446,5
14222,716,4
4541,1264,3
9961,512,5
4832,2227,2
5276,1685,3
19831,911,2
9926,1029,3
16588,341,4
5478,2484,1
18675,2323,2
9061,2216,4
7084,1599,5
8124,1832,2
10756,623,4
10002,1842,4
19474,1809,1
1316,389,2
993,1403,5
6468,1495,4
7059,2425,3
8181,2266,5
2095,414,3
18764,61,3
5848,615,5
18102,1822,1
13635,2237,3
4701,1831,2
4879,1828,5
10352,2314,4
18704,2067,2
7826,662,4
6321,1676,2
11434,2200,1
10447,1530,1
19241,2388,3
14542,992,4
10245,1451,5
9162,960,5
18949,2323,4
6881,114,3
19759,155,4
12357,38,2
2639,1418,2
3899,388,5
13378,983,2
3659,382,1
3175,2212,1
15732,2401,3
4635,350,5
4883,1457,4
2704,635,4
11727,400,4
16314,1399,3
13364,109,3
19480,1626,2
12191,2223,5
8977,329,5
1685,957,3
8106,2127,1
10132,679,3
10404,2133,4
5023,271,2
12660,800,4
2272,2312,3
19693,978,3
17290,1593,1
10716,853,4
2570,2122,2
4894,945,4
5712,1521,5
3368,1441,5
8762,894,3
13584,1915,5
8194,688,5
15568,443,3
14165,1084,2
1247,917,5
14533,1594,5
119,736,1
9127,1291,3
19581,650,2
13488,1671,2
16940,1905,5
16084,983,5
6758,263,5
18997,431,4
14452,1347,3
4378,1461,1
13213,551,1
4176,327,3
2363,2215,1
12256,1011,3
8746,1682,4
12080,715,3
8423,55,3
2366,1111,3
18879,2251,5
7002,1427,4
17527,674,1
15532,2374,1
4805,749,3
12989,381,5
11232,773,5
7479,1065,2
5797,2224,3
13191,5,2
11487,2350,4
9774,657,2
12263,2076,5
5814,969,3
19320,500,1
18853,723,2
10799,1413,1
7357,1274,3
16766,420,5
11802,1301,4
13243,1630,1
4211,560,4
9674,1343,4
5138,1589,4
18351,531,2
4613,403,5
19549,1235,1
14094,2248,5
8107,2050,2
5111,1545,4
1421,874,1
19093,925,4
1467,792,5
17263,1997,4
13702,1280,1
3367,201,2
18089,264,3
11371,88,4
18357,953,3
18181,2014,2
3164,2470,2
18943,1093,2
2813,2075,1
2356,855,4
7008,1989,4
4343,1571,1
13064,616,5
16020,926,2
7363,1762,1
16377,653,5
15904,1816,5
14602,1318,2
13643,192,4
2046,2413,1
19972,1647,4
10510,1515,2
11301,2018,5
19164,547,4
4446,608,2
15249,808,5
2134,2225,2
13924,1064,2
14096,1283,2
13692,1295,4
13689,2312,1
7947,454,1
18397,1347,1
11235,1151,3
2164,1039,4
15781,1097,4
16712,799,5
2564,2064,1
3397,2250,2
8137,1795,3
10055,2452,5
1987,1600,3
13111,979,1
11187,842,2
17762,922,4
14562,1852,1
378,252,3
4979,1231,4
11087,1670,1
15247,911,4
12370,2171,3
7426,2189,2
17742,1265,4
8875,1480,2
210,1316,1
16124,1920,5
627,2274,3
190,2167,3
16586,1804,1
3663,2414,5
3929,157,4
17051,378,3
2070,2178,3
13570,2322,5
84,1081,4
13035,539,2
17216,54,5
15884,1178,1
3300,13,1
8437,1487,4
4141,1361,1
15931,942,3
16607,274,1
4843,258,5
6081,1646,3
17352,2280,2
10191,1106,5
4895,108,2
5748,2257,5
15146,1646,4
1895,497,1
3595,207,1
14542,149,5
8432,1510,5
17419,976,3
7500,2463,5
7260,1613,1
5984,1801,3
6522,1640,5
10165,955,2
7859,154,1
388,2344,1
9982,2253,4
13644,1231,1
3208,385,5
2872,653,5
12967,1315,2
2520,291,2
12482,1218,1
18369,1067,1
18782,1023,1
17272,1454,1
11752,63,3
16507,1698,2
12331,152,2
13098,897,4
1408,1296,5
17655,108,3
13272,1363,1
8599,222,2
17534,661,1
4072,313,1
18191,1100,1
6797,1828,2
6693,1724,3
8282,1151,2
6997,315,4
12174,2239,3
16180,2120,2
18336,497,4
6338,441,3
8486,1545,1
18414,179,1
18024,2093,1
13405,146,5
13225,869,5
2857,1453,5
17679,596,1
3567,1894,5
14498,884,4
8549,592,3
453,1899,3
9478,2275,2
17450,1993,3
9789,255,4
9443,2151,5
1818,492,4
11830,2454,4
15915,753,2
5406,989,4
13716,286,3
13813,1787,4
7443,1464,4
15394,686,2
782,2069,1
3830,1351,3
950,2396,4
9732,1317,1
12071,1074,5
15798,2177,4
5731,1042,3
3443,1236,2
379,370,5
17107,157,1
6855,1670,1
2766,1814,5
12546,1609,3
14482,183,4
17106,244,3
4733,2412,2
8908,539,3
14928,2072,2
6117,1585,1
16885,2453,2
7500,239,1
8148,1698,5
3754,2,1
13443,6,3
5966,2356,2
2127,239,2
8587,1379,5
15398,2457,4
5804,1050,4
16277,1643,1
16956,1201,4
16535,1415,2
9378,510,1
9025,1055,4
8385,1813,4
5133,1146,4
9532,2428,2
13736,753,4
1716,690,4
107,733,1
19980,2223,1
9678,928,3
4057,179,3
11350,952,4
10803,60,5
5201,1739,2
16978,1567,5
18237,119,3
9504,1617,1
18940,1474,2
3941,174,5
12061,16,1
2690,656,5
18124,820,2
4926,50,1
18723,29,5
13024,1911,1
2539,443,2
9569,415,4
14597,2185,5
1437,1240,3
1883,1565,3
11990,2474,3
8552,2374,2
16842,261,5
3141,2172,3
5754,448,5
14958,751,5
7472,2025,1
15294,1120,5
7518,1143,5
934,2348,5
3243,1515,5
2745,1479,1
5106,42,5
15315,264,3
141,1021,1
15307,918,1
5688,592,2
12967,683,1
12924,1168,5
619,123,4
16432,1149,3
15346,905,5
4801,1537,2
16044,195,4
15894,2214,3
12101,755,2
3092,916,2
26,1950,5
19773,444,4
17552,1053,5
10520,623,3
629,1157,1
13722,700,4
10950,2075,3
6769,2054,3
1490,768,5
724,1437,2
2887,294,1
16357,1601,5
4809,1337,4
13054,1227,4
13053,1943,2
6779,1295,5
19659,1109,5
3280,2449,2
12296,1580,2
698,2330,4
9279,1791,1
18152,570,2
14022,991,1
17032,406,3
6426,1818,1
7663,2218,2
2881,588,4
15186,1089,4
15648,1378,4
2319,2325,1
12786,941,2
8946,2409,4
14783,228,4
11723,1059,1
13082,221,1
17985,452,3
6922,1308,1
15528,866,4
11711,78,1
7140,598,1
17411,1483,4
3222,1523,1
18321,208,2
15115,376,3
10284,354,3
19014,2445,3
14543,2127,3
17640,1049,3
3928,1190,2
14038,92,4
19875,161,2
3134,2054,1
6453,2225,4
9273,2058,5
10988,182,2
4175,1826,3
9925,659,3
19087,184,2
7318,485,4
11514,1198,2
11692,902,1
8589,2100,1
157,885,4
4782,311,2
9790,2161,3
15678,913,1
13227,153,1
5439,1075,3
7773,39,4
7852,2429,3
61,2255,2
11333,596,4
15335,213,1
8295,1515,2
9124,1241,4
11064,1774,5
14071,932,1
8596,2087,5
15245,1414,2
2798,2139,3
12428,1055,5
7883,1979,1
12525,884,1
4337,1226,3
6807,215,3
5051,1052,4
4871,1159,2
13065,217,1
8624,436,1
4817,2105,1
4969,2129,5
18305,879,3
19705,925,3
5160,2195,2
11765,1261,4
13832,1075,2
7982,454,2
12675,2089,3
18056,613,4
17407,314,5
17279,1355,5
6973,838,4
14702,564,1
17163,1034,4
18979,199,3
1140,863,3
7734,2399,5
7451,2182,1
5375,2264,1
11707,2382,2
18023,2178,3
5298,188,5
15900,2127,3
5028,129,2
9753,1392,5
9144,1647,3
7527,2203,5
6516,1909,4
3769,1899,4
4846,1896,1
11897,288,3
17968,2130,4
2811,1552,5
17762,807,1
2987,2284,3
6767,538,5
5285,1274,2
8739,309,3
7412,524,5
16886,2033,2
5501,1573,2
13857,1699,3
5554,284,2
12979,749,4
4706,1289,5
9777,1897,3
11411,2197,3
18372,1181,2
1227,2180,5
77,2271,5
7222,59,1
10020,2232,5
9811,1162,3
9981,339,5
14314,917,2
12553,1580,1
4099,1836,5
12531,231,1
5904,688,5
14327,1350,4
10730,380,1
10399,958,5
13801,670,3
439,1798,4
17640,184,3
9862,1119,2
14102,2440,4
14973,1979,3
5820,1871,5
3562,1119,5
6983,2419,5
17909,2245,2
16838,685,1
2590,950,4
15890,2194,5
4060,2261,4
11487,317,4
2369,514,1
17524,2370,5
16428,565,2
14967,498,1
17194,818,4
17412,1136,3
1756,543,2
13977,1150,1
15561,2238,2
337,378,4
46,442,1
5111,914,3
19381,69,1
15763,2499,5
8693,1429,1
2619,338,1
1767,410,4
2857,880,4
11480,1037,4
2900,1873,1
9900,2167,5
9543,2283,5
10682,1635,5
5065,1948,3
19569,1176,2
2101,883,3
4959,859,2
17361,10,3
19000,1392,1
6146,75,4
7282,122,5
3684,2179,3
10444,742,4
11610,221,1
9911,1603,2
16977,1446,5
10426,707,3
3416,2089,5
7768,895,3
9954,2498,1
688,376,2
4787,2281,2
19682,1497,5
12023,507,1
2684,171,4
5354,476,5
741,2410,5
596,2043,4
8599,411,2
7635,1700,2
16177,409,4
2167,1036,1
15668,696,5
15565,1576,4
16354,2304,1
3903,1629,4
5670,1520,4
15381,166,5
12157,2415,1
1764,2477,5
197,1099,2
4335,2330,1
11197,450,5
8946,1073,1
13644,1517,3
548,2335,5
14367,1800,2
2124,116,4
19359,1293,4
13923,2226,1
6274,1390,3
6154,64,5
5496,1807,4
9739,1540,5
7041,950,4
11842,1799,1
17064,712,4
15293,2215,2
18776,74,2
15679,2360,3
15556,2391,1
17596,5,1
1162,2140,1
10142,434,5
11641,2432,3
252,1973,5
9844,1185,2
9606,182,1
4862,1423,3
4088,1535,5
7861,788,2
10536,456,5
13992,1178,4
14559,688,3
17431,30,3
2553,1825,4
3256,813,4
1044,1255,3
13914,1898,2
11738,1172,1
383,2247,5
9574,291,2
12543,1995,2
8476,1541,1
18692,1324,2
11169,269,5
2519,369,3
1002,2149,3
14800,537,3
5141,725,2
14334,1924,1
12140,683,1
13843,2128,5
16731,1037,2
18753,289,5
16437,1322,2
10453,2366,2
11100,349,3
10105,227,2
393,2467,5
9102,1898,5
17988,701,3
5997,2284,2
823,789,1
482,2407,1
19998,1801,2
17005,1315,1
10706,1931,3
2155,784,4
13471,475,2
10399,1211,5
11511,1799,3
10017,1808,5
6775,1883,4
8505,1515,2
18256,1729,3
15859,1690,4
16796,2128,4
19470,1220,1
11414,1773,5
2135,47,3
786,556,3
1587,1909,3
9559,1973,2
839,551,4
8454,1228,1
3977,1044,1
1953,2266,1
6343,1167,4
16369,284,5
18470,2097,4
13864,2168,4
14880,2356,1
15468,241,1
6877,2430,1
1277,1404,5
9448,1698,4
5076,366,3
16495,2493,2
2989,1040,3
8377,677,4
1585,891,5
9266,1195,3
11435,434,5
8896,920,1
12072,1834,4
1866,117,5
18190,183,1
13865,1034,4
15651,1549,5
4511,1588,1
2718,824,1
12598,1944,1
12794,1686,4
12329,516,1
17365,1963,5
17140,596,2
3773,1625,4
12623,662,4
16573,1200,1
14641,1936,5
18691,1810,4
10004,1347,4
9816,2176,5
678,1341,3
16862,357,2
3662,1364,5
1511,36,4
17283,1010,5
1700,2327,1
3575,1925,4
1507,1596,2
8988,1457,5
8114,44,2
16679,49,1
9340,1998,5
79,1972,5
2398,1078,3
3458,1391,4
5729,546,5
13480,1073,2
2919,2492,3
5423,169,1
800,367,1
18947,1469,1
4686,81,1
17354,1737,2
19164,1589,4
5624,1322,4
5443,708,5
1964,245,4
10653,1000,3
19379,947,3
10689,1733,4
16265,1035,4
13253,1602,1
3928,476,2
5115,125,3
4498,1590,2
5216,45,5
7578,1584,5
12998,2362,4
12990,2074,2
17013,900,2
16849,2441,5
18987,1106,2
7548,2350,1
7390,93,4
9996,2162,5
13554,1969,1
10357,97,3
16879,41,1
18728,486,3
14031,1478,3
3961,1408,2
13284,2071,1
14103,1397,2
3141,1535,3
10595,707,5
9731,1400,5
8743,1459,4
11757,486,1
9406,1698,2
9153,914,2
19054,1551,5
7405,327,4
19469,1978,1
14244,787,5
5164,1209,3
18119,652,4
16269,2480,3
8121,1811,3
160,1781,1
5842,1358,2
19949,1916,4
2937,2463,5
16406,949,4
7845,838,4
13264,45,3
4475,1932,1
6829,2461,3
1028,2013,1
16722,2294,3
14746,1314,5
14467,2408,1
4469,2141,1
16252,1229,5
15165,945,5
5251,2484,2
12458,2299,1
9345,1259,2
4630,413,5
7105,1972,5
17757,1085,1
11730,1651,5
10867,550,5
391,1655,4
15627,2316,4
1724,152,4
1369,1792,3
13368,1463,5
1911,2324,4
11601,1433,5
154,1569,3
18579,1385,3
18754,1913,1
10330,1732,3
18770,1184,1
9180,416,5
11791,2400,3
5485,578,1
11653,1914,1
5151,874,2
4419,300,5
14955,795,4
9983,1782,2
18388,2406,4
1810,42,4
10789,259,3
19267,850,2
19553,1521,5
7332,1725,4
4280,2465,4
13223,685,3
9712,2327,4
10077,51,5
2043,1642,2
11126,1806,2
3618,92,4
3393,1620,4
18109,1131,5
11897,658,2
471,1177,1
3785,1658,1
1696,2321,2
18941,327,3
11603,1488,4
7538,1731,5
10694,2314,5
19221,1167,3
14516,412,5
15098,234,2
8869,1646,1
16715,2499,3
4647,1161,3
6259,522,5
2485,1617,1
4273,1030,2
302,1536,2
10555,1441,1
2570,2341,1
17896,820,4
1161,2445,5
8904,2349,4
19944,2100,4
2852,2202,2
874,654,4
16119,1822,2
11514,767,2
15123,61,1
6750,1005,2
17226,1406,2
3825,168,4
134,406,4
12438,408,4
6600,2147,2
16980,710,1
9967,2286,3
7707,1919,4
12593,1887,1
1738,740,4
821,1478,1
13585,411,2
2253,420,1
18808,823,2
6726,719,3
18721,601,3
7405,1069,5
18951,595,1
9149,2341,4
727,717,4
10972,747,3
9934,1648,4
14215,2406,1
5692,17,5
13057,1948,2
1699,6,5
3112,2316,2
13524,2243,1
15547,1325,1
10441,1141,4
4066,1207,4
17493,157,5
2875,435,3
10127,2388,1
15742,99,1
16040,1371,3
10608,2181,5
5249,1463,4
2641,2043,2
14147,2234,2
6418,627,2
195,1585,4
1668,349,2
6553,1213,5
6692,1946,2
10524,2487,3
13613,2358,4
12905,1147,5
9528,535,3
13376,1461,1
14448,83,1
805,1173,2
8947,567,4
18954,2440,3
8876,2007,4
14470,37,4
19276,1184,3
9516,2426,2
1471,947,4
1808,331,2
2036,640,1
610,154,3
12435,2021,3
13052,319,2
18914,1318,5
563,1784,3
1725,1150,4
17158,875,4
10653,628,5
3594,1845,1
16843,2215,4
8003,1296,5
4715,2438,4
9281,834,2
3084,1663,5
1039,1347,5
444,2424,5
998,1931,2
8460,1041,2
1270,660,1
5359,1727,2
8296,1429,5
276,565,3
16387,2220,4
3429,2400,2
9811,17,4
17141,1621,4
12531,756,4
6550,696,3
18183,2375,1
12376,1058,3
1656,2037,4
2975,1576,2
6406,2440,5
9130,272,5
13079,1634,5
18201,1504,1
10613,1567,1
14577,442,5
13485,68,1
6504,213,4
5439,202,5
15107,2012,2
17365,1742,4
8027,1813,3
7877,2376,2
3550,1321,4
13128,1519,1
18415,2159,5
4585,1638,2
6032,516,2
11087,674,5
12639,1793,2
3064,818,3
2093,1327,1
6379,1840,5
7300,2062,4
19365,2485,1
3952,1234,4
9799,630,5
15600,2258,3
3444,1958,4
7356,694,3
6990,2469,1
19167,700,1
9555,1442,2
9280,101,3
10703,1247,4
2175,12,4
2059,917,4
1664,2248,3
15722,418,2
411,1712,4
9522,867,3
2845,2397,4
6043,2128,1
2825,826,5
13815,2476,4
15047,2138,5
13142,185,1
1889,1697,2
3231,2269,1
8910,1358,2
7065,268,2
19795,811,2
15638,1471,2
2163,2481,3
7475,2042,1
18751,1548,1
2139,1743,1
16451,276,5
15906,1940,1
3229,1849,5
11502,131,4
611,1808,3
1973,1490,1
18741,87,2
9714,1228,5
18563,2142,2
14598,1749,2
19201,2435,1
9940,283,3
12963,2366,1
12229,1551,1
19898,1415,2
17274,75,4
18961,1731,3
2406,650,1
12366,1823,4
11365,2483,1
10142,1313,2
17336,1509,2
2606,2302,1
14753,1507,4
3221,1300,4
14607,50,1
15093,2302,5
7718,178,5
14791,1417,3
17404,1341,1
15155,1786,5
2375,350,4
12299,1593,1
5173,1769,4
9151,1716,4
9386,481,5
17606,1632,1
18724,354,5
1913,1914,3
16760,1531,5
16781,2041,4
11084,1272,1
1686,1025,2
19993,2333,2
146,1103,4
339,2148,1
15578,577,1
322,285,2
14262,1674,1
1001,2049,3
1736,1550,4
7033,2330,4
850,1026,3
6176,2323,5
19488,164,2
18754,1142,1
6585,1583,3
13117,812,1
13441,2399,1
7725,71,2
165,1714,3
3782,1651,3
508,253,3
12599,2305,2
1907,658,5
18439,1091,2
2531,1762,2
9651,712,3
6926,323,1
8327,1628,5
10297,247,4
19313,466,1
1223,1370,5
13104,1059,2
6468,2150,1
966,1053,4
10081,1765,2
16077,1392,3
10248,1792,2
10984,1803,3
11994,2477,3
13650,1131,2
7059,84,4
8501,541,2
11512,1186,3
12124,1438,3
16799,972,1
396,328,4
7041,516,4
7613,1827,5
10281,189,4
14335,2042,2
4205,202,4
12551,1345,2
8861,574,1
7183,394,1
16667,1471,1
12063,2280,3
3341,1384,5
19560,1704,1
11398,2326,4
952,1459,2
1679,1620,1
13495,1348,5
2758,31,1
8320,2466,2
17994,1947,4
5721,1019,2
17741,144,3
11276,596,4
15217,1620,3
15086,1527,1
9961,711,3
7104,392,5
155,2428,1
11095,2435,5
76,18,1
5975,1327,4
17168,1740,5
16386,840,5
14407,436,2
571,1736,4
18450,75,1
3988,276,1
16804,2289,3
15241,164,5
18317,1409,4
16555,312,5
2925,1321,3
2823,855,3
17622,722,5
9316,1145,3
10875,438,3
7035,566,4
14717,2125,4
18679,2225,4
8308,2135,5
333,2312,1
5094,263,4
1363,1480,2
1107,1894,1
1472,185,5
174,2148,3
4379,938,4
1083,2458,2
1055,1567,4
11314,1167,4
17180,120,5
15159,2100,2
17493,1666,1
11234,540,4
11418,339,5
11208,1718,2
10432,802,1
15798,522,4
13384,621,3
19013,1968,1
13032,1550,1
16514,1177,5
1967,948,5
18497,2298,1
14500,1118,3
3269,2169,1
10370,618,2
18252,486,5
9778,2275,1
18529,182,5
11207,1179,2
469,661,2
15666,2432,2
16656,1863,2
1436,1495,2
17605,1500,3
15941,2276,3
